name,type,start_time,duration,"mosi","miso"
"SPI","result",0.0951172,0.0000076,0x56,0x00
"SPI","result",0.0951262,0.0000076,0x7B,0x00
"SPI","result",0.0951352,0.0000076,0xB8,0x00
"SPI","result",0.0951442,0.0000076,0x22,0x00
"SPI","result",0.0951532,0.0000076,0xE6,0x00
"SPI","result",0.0951622,0.0000076,0x2E,0x00
"SPI","result",0.0951712,0.0000076,0x61,0x00
"SPI","result",0.0951802,0.0000076,0xB0,0x00
"SPI","result",0.0951892,0.0000076,0xFF,0x00
"SPI","result",0.0951982,0.0000076,0x68,0x00
"SPI","result",0.0952072,0.0000076,0x92,0x00
"SPI","result",0.0952162,0.0000076,0x71,0x00
"SPI","result",0.0952252,0.0000076,0x37,0x00
"SPI","result",0.0952342,0.0000076,0x04,0x00
"SPI","result",0.0952432,0.0000076,0x1C,0x00
"SPI","result",0.0952522,0.0000076,0xE7,0x00
"SPI","result",0.0952612,0.0000076,0x5F,0x00
"SPI","result",0.0952702,0.0000076,0x81,0x00
"SPI","result",0.0952792,0.0000076,0x94,0x00
"SPI","result",0.0952882,0.0000076,0x41,0x00
"SPI","result",0.0952972,0.0000076,0x61,0x00
"SPI","result",0.0953062,0.0000076,0xE8,0x00
"SPI","result",0.0953152,0.0000076,0x79,0x00
"SPI","result",0.0953428,0.0000076,0x80,0x00
"SPI","result",0.0953518,0.0000076,0xD4,0x00
"SPI","result",0.0953608,0.0000076,0x00,0x00
"SPI","result",0.0953698,0.0000076,0x18,0x00
"SPI","result",0.0953864,0.0000076,0x00,0x00
"SPI","result",0.0953962,0.0000076,0x00,0x00
"SPI","result",0.0954059,0.0000076,0x00,0x00
"SPI","result",0.0954156,0.0000077,0x00,0x00
"SPI","result",0.0954254,0.0000076,0x00,0x00
"SPI","result",0.0954351,0.0000076,0x00,0x00
"SPI","result",0.0954448,0.0000076,0x00,0x00
"SPI","result",0.0954545,0.0000076,0x00,0x00
"SPI","result",0.0954642,0.0000076,0x00,0x00
"SPI","result",0.0954739,0.0000076,0x00,0x00
"SPI","result",0.0954836,0.0000076,0x00,0x00
"SPI","result",0.0954933,0.0000076,0x00,0x00
"SPI","result",0.095503,0.0000076,0x00,0x01
"SPI","result",0.0955128,0.0000076,0x00,0x8C
"SPI","result",0.0955288,0.0000076,0x80,0x00
"SPI","result",0.0955378,0.0000076,0xD4,0x00
"SPI","result",0.0955468,0.0000076,0x00,0x00
"SPI","result",0.0955558,0.0000076,0x18,0x00
"SPI","result",0.0955714,0.0000076,0x00,0x00
"SPI","result",0.0955812,0.0000076,0x00,0x00
"SPI","result",0.095591,0.0000076,0x00,0x00
"SPI","result",0.0956007,0.0000076,0x00,0x00
"SPI","result",0.0956105,0.0000076,0x00,0x00
"SPI","result",0.0956202,0.0000076,0x00,0x00
"SPI","result",0.0956299,0.0000076,0x00,0x00
"SPI","result",0.0956397,0.0000076,0x00,0x00
"SPI","result",0.0956494,0.0000076,0x00,0x00
"SPI","result",0.0956591,0.0000076,0x00,0x00
"SPI","result",0.0956689,0.0000076,0x00,0x00
"SPI","result",0.0956786,0.0000076,0x00,0x00
"SPI","result",0.0956883,0.0000076,0x00,0x00
"SPI","result",0.095698,0.0000076,0x00,0x01
"SPI","result",0.0957078,0.0000076,0x00,0x8C
"SPI","result",0.095724,0.0000076,0x83,0x00
"SPI","result",0.095733,0.0000076,0xD4,0x00
"SPI","result",0.095742,0.0000076,0x00,0x00
"SPI","result",0.095751,0.0000076,0x18,0x00
"SPI","result",0.0957669,0.0000076,0x00,0x00
"SPI","result",0.0957767,0.0000076,0x00,0x00
"SPI","result",0.0957864,0.0000076,0x00,0x00
"SPI","result",0.0957961,0.0000076,0x00,0x00
"SPI","result",0.0958059,0.0000076,0x00,0x00
"SPI","result",0.0958156,0.0000076,0x00,0x00
"SPI","result",0.0958254,0.0000076,0x00,0x00
"SPI","result",0.0958351,0.0000076,0x00,0x00
"SPI","result",0.0958448,0.0000076,0x00,0x00
"SPI","result",0.0958546,0.0000076,0x00,0x00
"SPI","result",0.0958643,0.0000076,0x00,0x00
"SPI","result",0.095874,0.0000076,0x00,0x00
"SPI","result",0.0958838,0.0000076,0x00,0x00
"SPI","result",0.0958936,0.0000076,0x00,0x00
"SPI","result",0.0959034,0.0000076,0x00,0x01
"SPI","result",0.0959131,0.0000076,0x00,0x04
"SPI","result",0.0959221,0.0000076,0x00,0x00
"SPI","result",0.0959311,0.0000076,0x00,0x01
"SPI","result",0.0959401,0.0000076,0x00,0x8C
"SPI","result",0.0959883,0.0000076,0x3F,0x00
"SPI","result",0.0959973,0.0000076,0xD4,0x00
"SPI","result",0.0960063,0.0000076,0x00,0x00
"SPI","result",0.0960153,0.0000076,0x24,0x00
"SPI","result",0.0960325,0.0000076,0x00,0x00
"SPI","result",0.0960425,0.0000076,0x00,0x00
"SPI","result",0.0960522,0.0000076,0x00,0x00
"SPI","result",0.096062,0.0000076,0x00,0x00
"SPI","result",0.0960718,0.0000076,0x00,0x00
"SPI","result",0.0960816,0.0000076,0x00,0x00
"SPI","result",0.0960913,0.0000076,0x00,0x00
"SPI","result",0.0961012,0.0000076,0x00,0x00
"SPI","result",0.0961109,0.0000076,0x00,0x00
"SPI","result",0.0961208,0.0000076,0x00,0x00
"SPI","result",0.0961308,0.0000076,0x00,0x00
"SPI","result",0.0961406,0.0000076,0x00,0x01
"SPI","result",0.0961507,0.0000076,0x14,0x00
"SPI","result",0.0961597,0.0000076,0xAE,0x00
"SPI","result",0.0961687,0.0000076,0x07,0x00
"SPI","result",0.0961777,0.0000076,0xA4,0x00
"SPI","result",0.0961867,0.0000076,0x34,0x00
"SPI","result",0.0961957,0.0000076,0x2A,0x00
"SPI","result",0.0962047,0.0000076,0x3C,0x00
"SPI","result",0.0962137,0.0000076,0xEB,0x00
"SPI","result",0.0962227,0.0000076,0xC1,0x00
"SPI","result",0.0962317,0.0000076,0xDD,0x00
"SPI","result",0.0962407,0.0000076,0xC4,0x00
"SPI","result",0.0962497,0.0000076,0x14,0x00
"SPI","result",0.0962587,0.0000076,0x53,0x00
"SPI","result",0.0962677,0.0000076,0x8E,0x00
"SPI","result",0.0962767,0.0000076,0xF9,0x00
"SPI","result",0.0962857,0.0000076,0xBD,0x00
"SPI","result",0.0962947,0.0000076,0xAC,0x00
"SPI","result",0.0963037,0.0000076,0xD9,0x00
"SPI","result",0.0963127,0.0000076,0xB1,0x00
"SPI","result",0.0963217,0.0000076,0x8C,0x00
"SPI","result",0.0963307,0.0000076,0x09,0x00
"SPI","result",0.0963397,0.0000076,0x64,0x00
"SPI","result",0.0963487,0.0000076,0x15,0x00
"SPI","result",0.0963577,0.0000076,0x6E,0x00
"SPI","result",0.0963667,0.0000076,0x3C,0x00
"SPI","result",0.0963757,0.0000076,0x5A,0x00
"SPI","result",0.0963847,0.0000076,0x8A,0x00
"SPI","result",0.0963937,0.0000076,0x24,0x00
"SPI","result",0.0964027,0.0000076,0xB0,0x00
"SPI","result",0.0964117,0.0000076,0x66,0x00
"SPI","result",0.0964207,0.0000076,0x75,0x00
"SPI","result",0.0964297,0.0000076,0xA9,0x00
"SPI","result",0.0964387,0.0000076,0x22,0x00
"SPI","result",0.0964477,0.0000076,0x24,0x00
"SPI","result",0.0964567,0.0000076,0x47,0x00
"SPI","result",0.0964657,0.0000076,0x9C,0x00
"SPI","result",0.0964747,0.0000076,0xF5,0x00
"SPI","result",0.0964837,0.0000076,0x68,0x00
"SPI","result",0.0964927,0.0000076,0xC2,0x00
"SPI","result",0.0965017,0.0000076,0x4B,0x00
"SPI","result",0.0965107,0.0000076,0xC0,0x00
"SPI","result",0.0965197,0.0000076,0x13,0x00
"SPI","result",0.0965287,0.0000076,0xBD,0x00
"SPI","result",0.0965377,0.0000076,0x4C,0x00
"SPI","result",0.0965467,0.0000076,0xEE,0x00
"SPI","result",0.0965557,0.0000076,0xD9,0x00
"SPI","result",0.0965647,0.0000076,0x23,0x00
"SPI","result",0.0965737,0.0000076,0xCA,0x00
"SPI","result",0.0965827,0.0000076,0xAE,0x00
"SPI","result",0.0965917,0.0000076,0x67,0x00
"SPI","result",0.0966007,0.0000076,0x97,0x00
"SPI","result",0.0966097,0.0000076,0x59,0x00
"SPI","result",0.0966187,0.0000076,0x7E,0x00
"SPI","result",0.0966277,0.0000076,0x70,0x00
"SPI","result",0.0966367,0.0000076,0xB2,0x00
"SPI","result",0.0966457,0.0000076,0xBB,0x00
"SPI","result",0.0966547,0.0000076,0x4C,0x00
"SPI","result",0.0966637,0.0000076,0xC1,0x00
"SPI","result",0.0966727,0.0000076,0xCA,0x00
"SPI","result",0.0966817,0.0000076,0x5D,0x00
"SPI","result",0.0966907,0.0000076,0x4B,0x00
"SPI","result",0.0966997,0.0000076,0x75,0x00
"SPI","result",0.0967087,0.0000076,0x42,0x00
"SPI","result",0.0967177,0.0000076,0x77,0x00
"SPI","result",0.0967616,0.0000076,0x3F,0x00
"SPI","result",0.0967706,0.0000076,0xD4,0x00
"SPI","result",0.0967796,0.0000076,0x00,0x00
"SPI","result",0.0967886,0.0000076,0x24,0x00
"SPI","result",0.0968043,0.0000076,0x00,0x00
"SPI","result",0.0968141,0.0000076,0x00,0x00
"SPI","result",0.0968238,0.0000076,0x00,0x00
"SPI","result",0.0968335,0.0000076,0x00,0x00
"SPI","result",0.0968432,0.0000076,0x00,0x00
"SPI","result",0.0968529,0.0000076,0x00,0x00
"SPI","result",0.0968627,0.0000076,0x00,0x00
"SPI","result",0.0968724,0.0000076,0x00,0x00
"SPI","result",0.0968821,0.0000076,0x00,0x00
"SPI","result",0.0968918,0.0000076,0x00,0x00
"SPI","result",0.0969015,0.0000076,0x00,0x01
"SPI","result",0.0969115,0.0000076,0x3B,0x00
"SPI","result",0.0969205,0.0000076,0xB7,0x00
"SPI","result",0.0969295,0.0000076,0x7A,0x00
"SPI","result",0.0969385,0.0000076,0x16,0x00
"SPI","result",0.0969475,0.0000076,0xB2,0x00
"SPI","result",0.0969565,0.0000076,0x27,0x00
"SPI","result",0.0969655,0.0000076,0x39,0x00
"SPI","result",0.0969745,0.0000076,0xF8,0x00
"SPI","result",0.0969835,0.0000076,0x4B,0x00
"SPI","result",0.0969925,0.0000076,0x22,0x00
"SPI","result",0.0970015,0.0000076,0xE3,0x00
"SPI","result",0.0970105,0.0000076,0x05,0x00
"SPI","result",0.0970195,0.0000076,0xFC,0x00
"SPI","result",0.0970285,0.0000076,0xD9,0x00
"SPI","result",0.0970375,0.0000076,0x7A,0x00
"SPI","result",0.0970465,0.0000076,0xCC,0x00
"SPI","result",0.0970555,0.0000076,0xC8,0x00
"SPI","result",0.0970645,0.0000076,0x2C,0x00
"SPI","result",0.0970735,0.0000076,0x9D,0x00
"SPI","result",0.0970825,0.0000076,0x16,0x00
"SPI","result",0.0970915,0.0000076,0xB3,0x00
"SPI","result",0.0971005,0.0000076,0xB2,0x00
"SPI","result",0.0971095,0.0000076,0x90,0x00
"SPI","result",0.0971185,0.0000076,0xE9,0x00
"SPI","result",0.0971275,0.0000076,0x81,0x00
"SPI","result",0.0971365,0.0000076,0xDB,0x00
"SPI","result",0.0971455,0.0000076,0x6E,0x00
"SPI","result",0.0971545,0.0000076,0xB1,0x00
"SPI","result",0.0971635,0.0000076,0x1A,0x00
"SPI","result",0.0971725,0.0000076,0x13,0x00
"SPI","result",0.0971815,0.0000076,0x13,0x00
"SPI","result",0.0971905,0.0000076,0x93,0x00
"SPI","result",0.0971995,0.0000076,0x75,0x00
"SPI","result",0.0972085,0.0000076,0xED,0x00
"SPI","result",0.0972175,0.0000076,0xDA,0x00
"SPI","result",0.0972265,0.0000076,0xC5,0x00
"SPI","result",0.0972355,0.0000076,0x89,0x00
"SPI","result",0.0972445,0.0000076,0x0B,0x00
"SPI","result",0.0972535,0.0000076,0x55,0x00
"SPI","result",0.0972625,0.0000076,0xF2,0x00
"SPI","result",0.0972715,0.0000076,0x95,0x00
"SPI","result",0.0972805,0.0000076,0xCE,0x00
"SPI","result",0.0972895,0.0000076,0x0F,0x00
"SPI","result",0.0972985,0.0000076,0x04,0x00
"SPI","result",0.0973075,0.0000076,0x74,0x00
"SPI","result",0.0973165,0.0000076,0xE8,0x00
"SPI","result",0.0973255,0.0000076,0x01,0x00
"SPI","result",0.0973345,0.0000076,0x05,0x00
"SPI","result",0.0973435,0.0000076,0x36,0x00
"SPI","result",0.0973525,0.0000076,0x57,0x00
"SPI","result",0.0973615,0.0000076,0xD7,0x00
"SPI","result",0.0973705,0.0000076,0xE8,0x00
"SPI","result",0.0973795,0.0000076,0xFF,0x00
"SPI","result",0.0973885,0.0000076,0x1E,0x00
"SPI","result",0.0973975,0.0000076,0x5C,0x00
"SPI","result",0.0974065,0.0000076,0x01,0x00
"SPI","result",0.0974155,0.0000076,0x3B,0x00
"SPI","result",0.0974245,0.0000076,0x3D,0x00
"SPI","result",0.0974335,0.0000076,0x85,0x00
"SPI","result",0.0974425,0.0000076,0x92,0x00
"SPI","result",0.0974515,0.0000076,0xFD,0x00
"SPI","result",0.0974605,0.0000076,0xCE,0x00
"SPI","result",0.0974695,0.0000076,0x3E,0x00
"SPI","result",0.0974785,0.0000076,0x3D,0x00
"SPI","result",0.0977721,0.0000076,0x3F,0x00
"SPI","result",0.0977811,0.0000076,0xD4,0x00
"SPI","result",0.0977901,0.0000076,0x00,0x00
"SPI","result",0.0977991,0.0000076,0x24,0x00
"SPI","result",0.0978193,0.0000076,0x00,0x00
"SPI","result",0.0978291,0.0000076,0x00,0x00
"SPI","result",0.0978389,0.0000076,0x00,0x00
"SPI","result",0.0978487,0.0000076,0x00,0x00
"SPI","result",0.0978585,0.0000076,0x00,0x00
"SPI","result",0.0978682,0.0000076,0x00,0x00
"SPI","result",0.097878,0.0000076,0x00,0x00
"SPI","result",0.0978877,0.0000076,0x00,0x00
"SPI","result",0.0978974,0.0000076,0x00,0x00
"SPI","result",0.0979071,0.0000076,0x00,0x00
"SPI","result",0.0979168,0.0000076,0x00,0x00
"SPI","result",0.0979265,0.0000076,0x00,0x00
"SPI","result",0.0979362,0.0000076,0x00,0x00
"SPI","result",0.0979459,0.0000076,0x00,0x01
"SPI","result",0.0979564,0.0000076,0x94,0x00
"SPI","result",0.0979654,0.0000076,0x76,0x00
"SPI","result",0.0979744,0.0000076,0xE9,0x00
"SPI","result",0.0979834,0.0000076,0xB1,0x00
"SPI","result",0.0979924,0.0000076,0x3D,0x00
"SPI","result",0.0980014,0.0000076,0xB8,0x00
"SPI","result",0.0980104,0.0000076,0xCD,0x00
"SPI","result",0.0980194,0.0000076,0xCC,0x00
"SPI","result",0.0980284,0.0000076,0x08,0x00
"SPI","result",0.0980374,0.0000076,0x06,0x00
"SPI","result",0.0980464,0.0000076,0xEB,0x00
"SPI","result",0.0980554,0.0000076,0x7B,0x00
"SPI","result",0.0980644,0.0000076,0xF5,0x00
"SPI","result",0.0980734,0.0000076,0x88,0x00
"SPI","result",0.0980824,0.0000076,0xDB,0x00
"SPI","result",0.0980914,0.0000076,0xE5,0x00
"SPI","result",0.0981004,0.0000076,0x93,0x00
"SPI","result",0.0981094,0.0000076,0x41,0x00
"SPI","result",0.0981184,0.0000076,0xC2,0x00
"SPI","result",0.0981274,0.0000076,0x29,0x00
"SPI","result",0.0981364,0.0000076,0xAB,0x00
"SPI","result",0.0981454,0.0000076,0x87,0x00
"SPI","result",0.0981544,0.0000076,0xB8,0x00
"SPI","result",0.0981634,0.0000076,0x93,0x00
"SPI","result",0.0981724,0.0000076,0x3D,0x00
"SPI","result",0.0981814,0.0000076,0xC3,0x00
"SPI","result",0.0981904,0.0000076,0x74,0x00
"SPI","result",0.0981994,0.0000076,0x61,0x00
"SPI","result",0.0982084,0.0000076,0x85,0x00
"SPI","result",0.0982174,0.0000076,0x47,0x00
"SPI","result",0.0982264,0.0000076,0x8F,0x00
"SPI","result",0.0982354,0.0000076,0x53,0x00
"SPI","result",0.0982444,0.0000076,0x83,0x00
"SPI","result",0.0982534,0.0000076,0xBD,0x00
"SPI","result",0.0982624,0.0000076,0x61,0x00
"SPI","result",0.0982714,0.0000076,0xC9,0x00
"SPI","result",0.0982804,0.0000076,0x6D,0x00
"SPI","result",0.0982894,0.0000076,0xE5,0x00
"SPI","result",0.0982984,0.0000076,0x68,0x00
"SPI","result",0.0983074,0.0000076,0x68,0x00
"SPI","result",0.0983164,0.0000076,0xFC,0x00
"SPI","result",0.0983254,0.0000076,0xBB,0x00
"SPI","result",0.0983344,0.0000076,0x06,0x00
"SPI","result",0.0983434,0.0000076,0xC2,0x00
"SPI","result",0.0983524,0.0000076,0x5A,0x00
"SPI","result",0.0983614,0.0000076,0x2A,0x00
"SPI","result",0.0983704,0.0000076,0xB0,0x00
"SPI","result",0.0983794,0.0000076,0xF2,0x00
"SPI","result",0.0983884,0.0000076,0xE7,0x00
"SPI","result",0.0983974,0.0000076,0x93,0x00
"SPI","result",0.0984064,0.0000076,0x88,0x00
"SPI","result",0.0984154,0.0000076,0x8B,0x00
"SPI","result",0.0984244,0.0000076,0xB7,0x00
"SPI","result",0.0984334,0.0000076,0x96,0x00
"SPI","result",0.0984424,0.0000076,0x4D,0x00
"SPI","result",0.0984514,0.0000076,0x30,0x00
"SPI","result",0.0984604,0.0000076,0x25,0x00
"SPI","result",0.0984694,0.0000076,0xCC,0x00
"SPI","result",0.0984784,0.0000076,0x0D,0x00
"SPI","result",0.0984874,0.0000076,0x4B,0x00
"SPI","result",0.0984964,0.0000076,0xAA,0x00
"SPI","result",0.0985054,0.0000076,0x31,0x00
"SPI","result",0.0985144,0.0000076,0xDE,0x00
"SPI","result",0.0985234,0.0000076,0xBA,0x00
"SPI","result",0.09855,0.0000076,0x3F,0x00
"SPI","result",0.098559,0.0000076,0xD4,0x00
"SPI","result",0.098568,0.0000076,0x00,0x00
"SPI","result",0.098577,0.0000076,0x24,0x00
"SPI","result",0.0985931,0.0000076,0x00,0x00
"SPI","result",0.098603,0.0000076,0x00,0x00
"SPI","result",0.0986128,0.0000076,0x00,0x00
"SPI","result",0.0986225,0.0000076,0x00,0x00
"SPI","result",0.0986323,0.0000076,0x00,0x00
"SPI","result",0.098642,0.0000076,0x00,0x00
"SPI","result",0.0986517,0.0000076,0x00,0x00
"SPI","result",0.0986614,0.0000076,0x00,0x00
"SPI","result",0.0986711,0.0000076,0x00,0x00
"SPI","result",0.0986808,0.0000076,0x00,0x00
"SPI","result",0.0986905,0.0000076,0x00,0x00
"SPI","result",0.0987002,0.0000076,0x00,0x00
"SPI","result",0.0987098,0.0000076,0x00,0x01
"SPI","result",0.0987199,0.0000076,0xD5,0x00
"SPI","result",0.0987289,0.0000076,0x4F,0x00
"SPI","result",0.0987379,0.0000076,0x74,0x00
"SPI","result",0.0987469,0.0000076,0xC5,0x00
"SPI","result",0.0987559,0.0000076,0xA6,0x00
"SPI","result",0.0987649,0.0000076,0x82,0x00
"SPI","result",0.0987739,0.0000076,0xE7,0x00
"SPI","result",0.0987829,0.0000076,0xA1,0x00
"SPI","result",0.0987919,0.0000076,0x69,0x00
"SPI","result",0.0988009,0.0000076,0x66,0x00
"SPI","result",0.0988099,0.0000076,0xA3,0x00
"SPI","result",0.0988189,0.0000076,0x32,0x00
"SPI","result",0.0988279,0.0000076,0x76,0x00
"SPI","result",0.0988369,0.0000076,0xEF,0x00
"SPI","result",0.0988459,0.0000076,0x84,0x00
"SPI","result",0.0988549,0.0000076,0x8D,0x00
"SPI","result",0.0988639,0.0000076,0x32,0x00
"SPI","result",0.0988729,0.0000076,0xEF,0x00
"SPI","result",0.0988819,0.0000076,0x27,0x00
"SPI","result",0.0988909,0.0000076,0x51,0x00
"SPI","result",0.0988999,0.0000076,0x49,0x00
"SPI","result",0.0989089,0.0000076,0x4C,0x00
"SPI","result",0.0989179,0.0000076,0xB2,0x00
"SPI","result",0.0989269,0.0000076,0x07,0x00
"SPI","result",0.0989359,0.0000076,0x32,0x00
"SPI","result",0.0989449,0.0000076,0x0F,0x00
"SPI","result",0.0989539,0.0000076,0x53,0x00
"SPI","result",0.0989629,0.0000076,0x6D,0x00
"SPI","result",0.0989719,0.0000076,0x73,0x00
"SPI","result",0.0989809,0.0000076,0x1A,0x00
"SPI","result",0.0989899,0.0000076,0x1A,0x00
"SPI","result",0.0989989,0.0000076,0x67,0x00
"SPI","result",0.0990079,0.0000076,0xDD,0x00
"SPI","result",0.0990169,0.0000076,0x66,0x00
"SPI","result",0.0990259,0.0000076,0xEC,0x00
"SPI","result",0.0990349,0.0000076,0x10,0x00
"SPI","result",0.0990439,0.0000076,0x04,0x00
"SPI","result",0.0990529,0.0000076,0xCD,0x00
"SPI","result",0.0990619,0.0000076,0x74,0x00
"SPI","result",0.0990709,0.0000076,0x9A,0x00
"SPI","result",0.0990799,0.0000076,0xF0,0x00
"SPI","result",0.0990889,0.0000076,0xB4,0x00
"SPI","result",0.0990979,0.0000076,0xD8,0x00
"SPI","result",0.0991069,0.0000076,0x1B,0x00
"SPI","result",0.0991159,0.0000076,0xA2,0x00
"SPI","result",0.0991249,0.0000076,0xC7,0x00
"SPI","result",0.0991339,0.0000076,0x0F,0x00
"SPI","result",0.0991429,0.0000076,0xCC,0x00
"SPI","result",0.0991519,0.0000076,0xFC,0x00
"SPI","result",0.0991609,0.0000076,0x5C,0x00
"SPI","result",0.0991699,0.0000076,0x7D,0x00
"SPI","result",0.0991789,0.0000076,0x65,0x00
"SPI","result",0.0991879,0.0000076,0xAB,0x00
"SPI","result",0.0991969,0.0000076,0x9D,0x00
"SPI","result",0.0992059,0.0000076,0x09,0x00
"SPI","result",0.0992149,0.0000076,0xFC,0x00
"SPI","result",0.0992239,0.0000076,0x85,0x00
"SPI","result",0.0992329,0.0000076,0x58,0x00
"SPI","result",0.0992419,0.0000076,0xD6,0x00
"SPI","result",0.0992509,0.0000076,0xF8,0x00
"SPI","result",0.0992599,0.0000076,0x09,0x00
"SPI","result",0.0992689,0.0000076,0xA8,0x00
"SPI","result",0.0992779,0.0000076,0x1B,0x00
"SPI","result",0.0992869,0.0000076,0xE5,0x00
"SPI","result",0.0993126,0.0000076,0x80,0x00
"SPI","result",0.0993216,0.0000076,0xD4,0x00
"SPI","result",0.0993306,0.0000076,0x00,0x00
"SPI","result",0.0993396,0.0000076,0x18,0x00
"SPI","result",0.0993547,0.0000076,0x00,0x00
"SPI","result",0.0993644,0.0000077,0x00,0x00
"SPI","result",0.0993742,0.0000076,0x00,0x00
"SPI","result",0.099384,0.0000076,0x00,0x00
"SPI","result",0.0993937,0.0000076,0x00,0x00
"SPI","result",0.0994034,0.0000076,0x00,0x00
"SPI","result",0.0994131,0.0000076,0x00,0x00
"SPI","result",0.0994228,0.0000076,0x00,0x00
"SPI","result",0.0994325,0.0000076,0x00,0x00
"SPI","result",0.0994422,0.0000076,0x00,0x00
"SPI","result",0.0994519,0.0000076,0x00,0x00
"SPI","result",0.0994615,0.0000076,0x00,0x00
"SPI","result",0.0994712,0.0000076,0x00,0x01
"SPI","result",0.0994809,0.0000076,0x00,0x8C
"SPI","result",0.0994967,0.0000076,0x80,0x00
"SPI","result",0.0995057,0.0000076,0xD4,0x00
"SPI","result",0.0995147,0.0000076,0x00,0x00
"SPI","result",0.0995237,0.0000076,0x18,0x00
"SPI","result",0.0995407,0.0000076,0x00,0x00
"SPI","result",0.0995505,0.0000076,0x00,0x00
"SPI","result",0.0995602,0.0000076,0x00,0x00
"SPI","result",0.09957,0.0000076,0x00,0x00
"SPI","result",0.0995797,0.0000076,0x00,0x00
"SPI","result",0.0995894,0.0000076,0x00,0x00
"SPI","result",0.0995991,0.0000076,0x00,0x00
"SPI","result",0.0996087,0.0000077,0x00,0x00
"SPI","result",0.0996184,0.0000076,0x00,0x00
"SPI","result",0.0996281,0.0000076,0x00,0x00
"SPI","result",0.0996378,0.0000076,0x00,0x00
"SPI","result",0.0996475,0.0000076,0x00,0x00
"SPI","result",0.0996572,0.0000076,0x00,0x00
"SPI","result",0.0996669,0.0000076,0x00,0x01
"SPI","result",0.0996765,0.0000077,0x00,0x8C
"SPI","result",0.0996928,0.0000076,0x83,0x00
"SPI","result",0.0997018,0.0000076,0xD4,0x00
"SPI","result",0.0997108,0.0000076,0x00,0x00
"SPI","result",0.0997198,0.0000076,0x18,0x00
"SPI","result",0.0997356,0.0000076,0x00,0x00
"SPI","result",0.0997454,0.0000076,0x00,0x00
"SPI","result",0.0997551,0.0000076,0x00,0x00
"SPI","result",0.0997648,0.0000076,0x00,0x00
"SPI","result",0.0997745,0.0000076,0x00,0x00
"SPI","result",0.0997843,0.0000076,0x00,0x00
"SPI","result",0.099794,0.0000076,0x00,0x00
"SPI","result",0.0998039,0.0000076,0x00,0x00
"SPI","result",0.0998137,0.0000076,0x00,0x00
"SPI","result",0.0998234,0.0000076,0x00,0x00
"SPI","result",0.0998331,0.0000076,0x00,0x00
"SPI","result",0.0998428,0.0000076,0x00,0x00
"SPI","result",0.0998525,0.0000076,0x00,0x00
"SPI","result",0.0998622,0.0000076,0x00,0x00
"SPI","result",0.0998719,0.0000076,0x00,0x01
"SPI","result",0.0998817,0.0000076,0x00,0x04
"SPI","result",0.0998907,0.0000076,0x00,0x00
"SPI","result",0.0998997,0.0000076,0x00,0x01
"SPI","result",0.0999087,0.0000076,0x00,0x8C
"SPI","result",0.09995,0.0000077,0x3F,0x00
"SPI","result",0.099959,0.0000077,0xD4,0x00
"SPI","result",0.099968,0.0000077,0x00,0x00
"SPI","result",0.099977,0.0000077,0x24,0x00
"SPI","result",0.0999929,0.0000076,0x00,0x00
"SPI","result",0.1000026,0.0000076,0x00,0x00
"SPI","result",0.1000123,0.0000076,0x00,0x00
"SPI","result",0.100022,0.0000076,0x00,0x00
"SPI","result",0.1000316,0.0000076,0x00,0x00
"SPI","result",0.1000413,0.0000076,0x00,0x00
"SPI","result",0.100051,0.0000076,0x00,0x00
"SPI","result",0.1000607,0.0000076,0x00,0x00
"SPI","result",0.1000705,0.0000076,0x00,0x00
"SPI","result",0.1000801,0.0000076,0x00,0x00
"SPI","result",0.1000898,0.0000076,0x00,0x00
"SPI","result",0.1000995,0.0000076,0x00,0x00
"SPI","result",0.1001092,0.0000076,0x00,0x01
"SPI","result",0.100119,0.0000076,0xD1,0x00
"SPI","result",0.100128,0.0000076,0x75,0x00
"SPI","result",0.100137,0.0000076,0x22,0x00
"SPI","result",0.100146,0.0000076,0x90,0x00
"SPI","result",0.100155,0.0000076,0xE2,0x00
"SPI","result",0.100164,0.0000076,0x86,0x00
"SPI","result",0.100173,0.0000076,0x7A,0x00
"SPI","result",0.100182,0.0000076,0xB2,0x00
"SPI","result",0.100191,0.0000076,0xFB,0x00
"SPI","result",0.1002,0.0000076,0xDA,0x00
"SPI","result",0.100209,0.0000076,0xF3,0x00
"SPI","result",0.100218,0.0000076,0x04,0x00
"SPI","result",0.100227,0.0000076,0x0B,0x00
"SPI","result",0.100236,0.0000076,0x58,0x00
"SPI","result",0.100245,0.0000076,0xB1,0x00
"SPI","result",0.100254,0.0000076,0x4A,0x00
"SPI","result",0.100263,0.0000076,0x07,0x00
"SPI","result",0.100272,0.0000076,0x9D,0x00
"SPI","result",0.100281,0.0000076,0x42,0x00
"SPI","result",0.10029,0.0000076,0xC7,0x00
"SPI","result",0.100299,0.0000076,0x25,0x00
"SPI","result",0.100308,0.0000076,0x9C,0x00
"SPI","result",0.100317,0.0000076,0x1E,0x00
"SPI","result",0.100326,0.0000076,0x85,0x00
"SPI","result",0.100335,0.0000076,0xF7,0x00
"SPI","result",0.100344,0.0000076,0x62,0x00
"SPI","result",0.100353,0.0000076,0xC4,0x00
"SPI","result",0.100362,0.0000076,0x68,0x00
"SPI","result",0.100371,0.0000076,0x74,0x00
"SPI","result",0.10038,0.0000076,0x15,0x00
